NO,설치위치,전화번호,도로명주소,지번주소,위도,경도,카카오_매칭주소
121,금곡2단지아파트(205동 1층),051-361-2010,"부산광역시 북구 금곡대로616번길 10-9 (금곡동, 금곡2단지주공아파트)",부산광역시 북구 금곡동 98번지 1호 금곡2단지주공아파트,35.2598827791739,129.015196459368,부산 북구 금곡대로616번길 10-9
122,금곡4단지주공아파트(405동 1층),051-361-2115,"부산광역시 북구 효열로 76 (금곡동, 금곡4단지주공아파트)",부산광역시 북구 금곡동 1108번지 금곡4단지주공아파트,35.2536085912779,129.01534596506,부산 북구 효열로 76
123,금곡4단지주공아파트(411동 1층),051-361-2115,"부산광역시 북구 효열로 76 (금곡동, 금곡4단지주공아파트)",부산광역시 북구 금곡동 1108번지 금곡4단지주공아파트,35.2536085912779,129.01534596506,부산 북구 효열로 76
124,금곡4단지주공아파트(관리동1층),051-361-2115,"부산광역시 북구 효열로 76 (금곡동, 금곡4단지주공아파트)",부산광역시 북구 금곡동 1108번지 금곡4단지주공아파트,35.2536085912779,129.01534596506,부산 북구 효열로 76
125,금곡7단지주공아파트(707동 1층 복도),051-362-2602,"부산광역시 북구 금곡대로550번길 23 (금곡동, 금곡7단지주공아파트)",부산광역시 북구 금곡동 811번지 금곡7단지주공아파트,35.2567697648929,129.013284080271,부산 북구 금곡대로550번길 23
126,금곡주공5단지아파트(관리사무소),051-361-2035,"부산광역시 북구 효열로37번길 22(금곡동, 금곡5단지주공아파트)",부산광역시 북구 금곡동 1112-2 금곡5단지주공아파트,35.2499619789442,129.013375171263,부산 북구 효열로37번길 22
127,금곡화목타운(관리사무소 입구),051-361-6767,"부산광역시 북구 효열로220번길 22(금곡동, 금곡화목타운)",부산광역시 북구 금곡동 97-10 금곡화목타운,35.2619495613495,129.019930267402,부산 북구 효열로220번길 22
128,금련산청소년수련원(생활관),051-610-3224,"부산광역시 수영구 황령산로 156, 금련산청소년수련원 (광안동)",부산광역시 수영구 광안동 산 59-1 금련산청소년수련원,35.1552420981563,129.102909671,부산 수영구 황령산로 156
129,금련산청소년수련원(관리사무소),051-610-3224,"부산광역시 수영구 황령산로 156, 금련산청소년수련원 (광안동)",부산광역시 수영구 광안동 산 59-1 금련산청소년수련원,35.1552420981563,129.102909671,부산 수영구 황령산로 156
130,금문산업(주)(1층 출입구),051-831-0151,부산광역시 강서구 녹산산업중로 224(송정동),부산광역시 강서구 송정동 1567-3,35.0928659470228,128.844318165992,부산 강서구 녹산산업중로 224
131,금사회동동행정복지센터(1층 민원실 내),051-519-5181,"부산광역시 금정구 금사로85번길 2, 1층 (금사동, 금사어울림센터)",부산광역시 금정구 금사동 388-4 금사어울림센터,35.2203940188595,129.111306588011,부산 금정구 금사로85번길 2
132,금샘도서관(1층 어린이실 정문 앞),051-519-5600,"부산광역시 금정구 기찰로 94, 금샘도서관 (부곡동)",부산광역시 금정구 부곡동 200-103 금샘도서관,35.2390053442827,129.093930232029,부산 금정구 기찰로 94
133,금샘도서관(1층 다목적홀 정문 앞),051-519-5600,"부산광역시 금정구 기찰로 94, 금샘도서관 (부곡동)",부산광역시 금정구 부곡동 200-103 금샘도서관,35.2390053442827,129.093930232029,부산 금정구 기찰로 94
134,금정구청(구청 본관1층 구민홀(안내데스크 왼쪽)),051-519-4000,"부산광역시 금정구 중앙대로 1777, 금정구청 (부곡동)",부산광역시 금정구 부곡동 78 금정구청,35.2420597812695,129.092455927374,부산 금정구 중앙대로 1777
135,금정산1차쌍용예가아파트(관리사무소),051-583-8108,"부산광역시 금정구 금강로379번길 50(장전동, 금정산 쌍용예가 아파트)",부산광역시 금정구 장전동 732 금정산 쌍용예가 아파트,35.2426610490447,129.083902999243,부산 금정구 금강로379번길 50
136,금정산2차쌍용예가아파트(관리사무소내),051-518-7277,"부산광역시 금정구 수림로72번길 21 장전동, 금정산2차쌍용예가아파트","부산광역시 금정구 수림로72번길 21 장전동, 금정산2차쌍용예가아파트",35.2404710497924,129.084218763949,부산 금정구 수림로72번길 21
137,금정산SK뷰(관리사무소 입구),051-583-0065,"부산광역시 금정구 식물원로 64(장전동, 금정산에스케이뷰아파트)",부산광역시 금정구 장전동 713 금정산에스케이뷰아파트,35.2274003225827,129.079328508594,부산 금정구 식물원로 64
138,금정산국립공원사무소(백양산분소),051-580-2231,부산광역시 부산진구 백양산로 138 (부암동),부산광역시 부산진구 부암동 628,35.1758597770366,129.028215809251,부산 부산진구 백양산로 138
139,금정산국립공원사무소고당봉(금정산국립공원 고당봉 야외데크),051-580-2233,"부산광역시 금정구 북문로 124-1, 북문(구) 공중화장실 (금성동)",부산광역시 금정구 금성동 산 1-14 북문(구) 공중화장실,35.2753845072914,129.056115865259,부산 금정구 북문로 124-1
140,금정형주요양병원(2층 원무과앞),051-532-7533,"부산광역시 금정구 금강로 638, 금정형주요양병원 (남산동)",부산광역시 금정구 남산동 124-17 금정형주요양병원,35.2641996234765,129.088894960806,부산 금정구 금강로 638
141,금호건설부산에코델타24BL현장(현장내 안전교육장),051-974-0570,부산광역시 강서구 강동동 4680-4 일원,부산광역시 강서구 강동동 4680-4 일원,35.1499449271989,128.919474081352,부산 강서구 강동동 4680-4
142,기비골마을아파트(관리사무소),051-341-8183,"부산광역시 북구 만덕1로104번길 29(덕천동, 기비골마을)",부산광역시 북구 덕천동 814-4 기비골마을,35.2160617248043,129.023770929231,부산 북구 만덕1로104번길 29
143,기장교리주공아파트(기장교리주공아파트 103동 지하관리사무소입구),051-722-1623,부산광역시 기장군 기장읍 차성로397번길 7,부산광역시 기장군 기장읍 차성로397번길 7,35.2538802471508,129.213446474087,부산 기장군 기장읍 차성로397번길 7
144,기장군도시관리공단-기장군노인복지관(본관)(1층 로비),051-792-4760,"부산광역시 기장군 기장읍 대청로22번길 61, 기장군노인복지회관",부산광역시 기장군 기장읍 대라리 186-8 기장군노인복지회관,35.2350959073436,129.21260083559,부산 기장군 기장읍 대청로22번길 61
145,기장군도시관리공단-기장군노인복지관(분관)(정문 입구),051-792-4870,"부산광역시 기장군 일광읍 이천8길 13, 기장 일광읍 노인 복지관",부산광역시 기장군 일광읍 이천리 930-2 기장 일광읍 노인 복지관,35.2675406403873,129.236735491605,부산 기장군 일광읍 이천8길 13
146,기장군도시관리공단-기장군청소년수련관(수영장 여자 탈의실 내),051-792-4710,부산광역시 기장군 정관면 달음산길 106 기장군청소년수련관,부산광역시 기장군 정관면 달음산길 106,35.3110860103841,129.199761136601,부산 기장군 정관읍 달음산길 106
147,기장군도시관리공단-기장군청소년수련관(대강당),051-792-4710,부산광역시 기장군 정관면 달음산길 106 기장군청소년수련관,부산광역시 기장군 정관면 달음산길 106,35.3110860103841,129.199761136601,부산 기장군 정관읍 달음산길 106
148,기장군도시관리공단-기장생활체육센터(1층 헬스장 내),051-792-4872,"부산광역시 기장군 기장읍 차성서로109번길 24, 기장생활체육공원",부산광역시 기장군 기장읍 서부리 198 기장생활체육공원,35.2436523396729,129.208201077147,부산 기장군 기장읍 차성서로109번길 24
149,기장군도시관리공단-기장시장공영주차장(버스대합실),051-851-2190,"부산광역시 기장군 기장읍 차성동로 70, 기장제1공영주차장",부산광역시 기장군 기장읍 동부리 280-9 기장제1공영주차장,35.2440312712384,129.21691595939,부산 기장군 기장읍 차성동로 70
150,기장군도시관리공단-기장현대차드림볼파크월드컵빌리지(소프트볼구장),051-792-4861,부산광역시 기장군 일광읍 체육공원1로 155,부산광역시 기장군 일광읍 동백리 425-1,35.2973920707415,129.241675117783,부산 기장군 일광읍 체육공원1로 155
151,기장군도시관리공단-기장현대차드림볼파크월드컵빌리지(메인구장),051-792-4861,부산광역시 기장군 일광읍 체육공원1로 155,부산광역시 기장군 일광읍 동백리 425-1,35.2973920707415,129.241675117783,부산 기장군 일광읍 체육공원1로 155
152,기장군도시관리공단-기장현대차드림볼파크월드컵빌리지(테니스장),051-792-4861,부산광역시 기장군 일광읍 체육공원1로 155,부산광역시 기장군 일광읍 동백리 425-1,35.2973920707415,129.241675117783,부산 기장군 일광읍 체육공원1로 155
153,기장군도시관리공단-기장현대차드림볼파크월드컵빌리지(리틀야구장),051-792-4861,부산광역시 기장군 일광읍 체육공원1로 155,부산광역시 기장군 일광읍 동백리 425-1,35.2973920707415,129.241675117783,부산 기장군 일광읍 체육공원1로 155
154,기장군도시관리공단-기장현대차드림볼파크월드컵빌리지(실내야구연습장 1층 로비),051-792-4861,"부산광역시 기장군 일광읍 체육공원1로 29, 기장국민체육공원",부산광역시 기장군 일광읍 원리 39 기장국민체육공원,35.3049746328707,129.242850043344,부산 기장군 일광읍 체육공원1로 29
155,기장군도시관리공단-기장현대차드림볼파크월드컵빌리지(보조2구장),051-792-4861,부산광역시 기장군 일광읍 체육공원1로 155,부산광역시 기장군 일광읍 동백리 425-1,35.2973920707415,129.241675117783,부산 기장군 일광읍 체육공원1로 155
156,기장군도시관리공단-기장현대차드림볼파크월드컵빌리지(보조1구장),051-792-4861,부산광역시 기장군 일광읍 체육공원1로 155,부산광역시 기장군 일광읍 동백리 425-1,35.2973920707415,129.241675117783,부산 기장군 일광읍 체육공원1로 155
157,기장군도시관리공단-기장현대차드림볼파크월드컵빌리지(공원구장),051-792-4861,부산광역시 기장군 일광읍 체육공원1로 155,부산광역시 기장군 일광읍 동백리 425-1,35.2973920707415,129.241675117783,부산 기장군 일광읍 체육공원1로 155
158,기장군도시관리공단-문화예절학교(강의동 강의실),051-792-4753,"부산광역시 기장군 장안읍 해맞이로 311-31, 기장문화예절학교",부산광역시 기장군 장안읍 월내리 579 기장문화예절학교,35.3255131410258,129.268279796524,부산 기장군 장안읍 해맞이로 311-31
159,기장군도시관리공단-문화예절학교(생활동 현관),051-792-4753,"부산광역시 기장군 장안읍 해맞이로 311-31, 기장문화예절학교",부산광역시 기장군 장안읍 월내리 579 기장문화예절학교,35.3255131410258,129.268279796524,부산 기장군 장안읍 해맞이로 311-31
160,기장군도시관리공단-본부(사무실 출입구),051-792-4700,"부산광역시 기장군 정관읍 정관덕산길 33, 기장군도시관리공단",부산광역시 기장군 정관읍 방곡리 269-3 기장군도시관리공단,35.3230006036448,129.183608795926,부산 기장군 정관읍 정관덕산길 33
161,기장군도시관리공단-장안읍노인회관(1층 로비),051-792-4966,부산광역시 기장군 장안읍 좌천2길 43-3,부산광역시 기장군 장안읍 좌천2길 43-3,35.3147456960838,129.242116282577,부산 기장군 장안읍 좌천2길 43-3
162,기장군도시관리공단-정관노인복지관(1층 로비),051-792-4978,부산광역시 기장군 정관읍 정관중앙로 83-14,부산광역시 기장군 정관읍 용수리 1314-2,35.3247558260635,129.179084171952,부산 기장군 정관읍 정관중앙로 83-14
163,기장군도시관리공단-정관노인복지관(2층로비),051-792-4978,부산광역시 기장군 정관읍 정관중앙로 83-14,부산광역시 기장군 정관읍 용수리 1314-2,35.3247558260635,129.179084171952,부산 기장군 정관읍 정관중앙로 83-14
164,기장군도시관리공단-정관아쿠아드림파크(1층 수상안전실),070-7331-4652,부산광역시 기장군 정관읍 모전로 7,부산광역시 기장군 정관읍 모전리 676,35.3413209714865,129.163150938554,부산 기장군 정관읍 모전로 7
