연번,쉼터명,상세주소,경도,위도
316,네오스포경로당,부산광역시 부산진구 신천대로 122,129.0540483,35.153627
317,부전2동제1경로당,부산광역시 부산진구 신천대로 94 (부전동),129.0556401,35.1516702
318,부산시설공단청사,부산광역시 부산진구 새싹로 174 (부산시설공단),129.049965,35.17171
319,연지어린이공원,부산광역시 부산진구 연지동 48,129.0557015,35.1730341
320,세동한신경로당,부산광역시 부산진구 새싹로 183,129.0489385,35.1717837
321,연지경로당,부산광역시 부산진구 성지로8번길 12-1 (연지동),129.0566888,35.171458
322,연지한신타워경로당,부산광역시 부산진구 성지로61번길 30,129.0527516,35.1762501
323,연지2차청구아파트경로당,부산광역시 부산진구 동평로291번길 30-17,129.0571406,35.1741138
324,연지자이1차아파트경로당,부산광역시 부산진구 동평로183번길 67,129.0483357,35.1696797
325,영선회경로당,부산광역시 부산진구 동평로183번길 50,129.0492709,35.1691106
326,연지자이2차아파트경로당,부산광역시 부산진구 초연로 11,129.0478096,35.1723073
327,연지동주민센터,부산광역시 부산진구 국악로 30 (연지동),129.0528157,35.1727735
328,어린이대공원꿈빛마루방문자센터,부산광역시 부산진구 새싹로 295,129.042012,35.185876
329,초읍동주민센터,부산광역시 부산진구 새싹로 284 (초읍동주민센터(성지문화복합센터)),129.047362,35.181425
330,삼환아파트노인정,부산광역시 부산진구 성지곡로 67,129.0481819,35.1878155
331,선경성지곡아파트경로당,부산광역시 부산진구 새싹로 221,129.0475807,35.1758608
332,장수정경로당,부산광역시 부산진구 성지로122번길 34-2 (초읍동),129.0523517,35.1812667
333,초연경로당,부산광역시 부산진구 성지로51번길 53,129.0528716,35.1770087
334,초읍제일경로당,부산광역시 부산진구 성지로143번길 9,129.048913,35.1810841
335,초읍제일할머니경로당,부산광역시 부산진구 성지로143번길 9,129.048913,35.1810841
336,초읍한신아파트경로당,부산광역시 부산진구 월드컵대로 449,129.0521172,35.1833224
337,초읍노인정,부산광역시 부산진구  초읍천로43번길  14   (초읍동),129.0462162,35.1764675
338,원당골경로당,부산광역시 부산진구  성지로74번나길  49   원당골어르신쉼터(경로당) (초읍동),129.0576253,35.1792168
339,양정1동주민센터,부산광역시 부산진구 동평로406번길 38 (양정제1동주민센터),129.068516,35.172274
340,양정현대1차노인정(남),부산광역시 부산진구 동평로 352 (현대아파트),129.063065,35.17314
341,대원칸타빌멤버스노인정,부산광역시 부산진구  거제대로  26   (양정동 대원칸타빌멤버스),129.0681786,35.1710388
342,대림할머니경로당,부산광역시 부산진구 범양로79번길 40,129.0624272,35.1727586
343,성우경로당,부산광역시 부산진구 양성로59번길 14,129.0634561,35.1710866
344,양정현대1차노인정,부산광역시 부산진구 동평로 352 (현대아파트),129.063065,35.17314
345,양지경로당,부산광역시 부산진구 양지로17번길 39,129.0710853,35.170376
346,익수경로당,부산광역시 부산진구 범양로79번길 40,129.0624272,35.1727586
347,정화경로당,부산광역시 부산진구 범양로117번길 24,129.0644293,35.1736365
348,한나경로당,부산광역시 부산진구 양지로17번길 76,129.0723894,35.1715972
349,화산경로당,부산광역시 부산진구 범양로 122-1 (양정동),129.0658861,35.1739136
350,황령경로당,부산광역시 부산진구 양지로17번길 39,129.0710853,35.170376
351,양정현대2차할머니경로당,부산광역시 부산진구  거제대로  37  현대아파트 (양정동),129.0655236,35.1719996
352,양정청소년수련관,부산광역시 부산진구 동평로405번길 85 (양정청소년회관),129.071707,35.177231
353,양정2동주민센터작은도서관,부산광역시 부산진구 양정로15번길 26 (양정제2동주민센터),129.075725,35.172885
354,양정2동제일경로당,부산광역시 부산진구 양연로10번길 15-1 (양정동),129.0783584,35.1742972
355,꿈동산어린이공원,부산광역시 부산진구 양정동 91-2,129.0774566,35.1743646
356,갤러리움노인정,부산광역시 부산진구  중앙대로969번길  11   (양정동 양정롯데갤러리움아파트),129.0726991,35.1758843
357,양연경로당,부산광역시 부산진구  양연로16번길  26-1  (양정동),129.077889,35.1740084
358,양정2동경로당,부산광역시 부산진구 중앙대로979번길 10-6,129.073833,35.177273
359,전포1동주민센터,부산광역시 부산진구 서전로68번길 75 (전포1동주민센터(생활문화센터)),129.067579,35.154346
360,동백부인경로당,부산광역시 부산진구 서전로68번길 43-1,129.0675235,35.1559209
361,본동경로당,부산광역시 부산진구 서전로68번길 43-1 (전포동),129.0674818,35.1558943
362,송죽부인경로당,부산광역시 부산진구 진남로 336 (전포동 시영아파트),129.0719704,35.1554036
363,영생경로당,부산광역시 부산진구 전포대로186번길 21,129.0667515,35.1531658
364,영운경로당,부산광역시 부산진구 진남로362번길 30,129.0709953,35.1576531
365,일심경로당,부산광역시 부산진구 진남로 336 (전포동 시영아파트),129.0719576,35.1554113
366,협성부녀경로당,부산광역시 부산진구 진남로356번길 51,129.0719569,35.1578091
367,청우경로당,부산광역시 부산진구 진남로 336 (전포동 시영아파트),129.0719624,35.155425
368,전포종합사회복지관,부산광역시 부산진구  전포대로190번길  35  전포복지회관 (전포동),129.067666,35.1536555
369,전포부녀노인정,부산광역시 부산진구 황령대로90번길 36,129.0686758,35.1486259
370,근화경로당,부산광역시 부산진구 봉수로15번길 78,129.0713059,35.1536322
371,삼우경로당,부산광역시 부산진구 진남로 311-2 (전포동),129.0721233,35.1529956
372,삼정경로당,부산광역시 부산진구 황령대로74번길 15,129.0675462,35.1490141
373,성북경로당,부산광역시 부산진구 서전로68번길 127-7,129.0676081,35.1519832
374,영우경로당,부산광역시 부산진구 봉수로 31,129.0710176,35.1514347
375,영하경로당,부산광역시 부산진구 봉수로15번길 78,129.0713059,35.1536322
376,한라비발디아파트경로당,부산광역시 부산진구 전포대로 156,129.0660737,35.1506613
377,칠우경로당,부산광역시 부산진구 전포대로162번길 31-1 (전포동),129.0672487,35.1510167
378,황령경로당,부산광역시 부산진구 전포동 330-997,129.072234,35.149884
379,황령부녀경로당,부산광역시 부산진구 전포동 330-997,129.072234,35.149884
380,협신부녀경로당,부산광역시 부산진구 동성로118번길 44 (항도중학교),129.06648,35.162329
381,화신아파트경로당,부산광역시 부산진구 진남로356번길 90 (전포화신아파트101동),129.072051,35.159913
382,이편한세상시민공원아파트경로당,부산광역시 부산진구 진남로 455 (e편한세상시민공원 1단지),129.068186,35.165268
383,전포LH아파트경로당,부산광역시 부산진구 중앙대로 862 (전포엘에이치101동),129.067882,35.166774
384,동산경로당,부산광역시 부산진구 진남로 472,129.06996,35.166197
385,전포2동주민센터,부산광역시 부산진구 동성로118번길 34 (전포2동복합문화센터전포2동사),129.0662,35.161689
386,전포어린이놀이터,부산광역시 부산진구 전포동 310-1,129.068195,35.157879
387,감로부녀경로당,부산광역시 부산진구 진남로425번길 5-8 (전포동),129.0688272,35.1620294
388,보성경로당,부산광역시 부산진구 진남로376번길 9,129.0713099,35.1584624
389,부흥노인정,부산광역시 부산진구 진남로373번길 55-5,129.0686693,35.1592249
390,산림경로당,부산광역시 부산진구 진남로 404,129.0708344,35.161001
391,서면롯데캐슬스카이경로당,부산광역시 부산진구 전포대로275번길 20,129.0649479,35.1620315
392,성전경로당,부산광역시 부산진구 동성로112번길 113,129.067047,35.164975
393,양정메트로하이츠아파트경로당,부산광역시 부산진구 진남로 477,129.0691734,35.1671681
394,한신아파트노인정,부산광역시 부산진구 전포대로 294,129.0662378,35.1627992
395,화신거화아파트경로당,부산광역시 부산진구 진남로 388,129.0710569,35.1595625
396,부산진구노인복지관,부산광역시 부산진구  전포대로300번길  6  부산진구 노인 장애인복지관 (전포동),129.0658479,35.1640465
397,청산경로당,부산광역시 부산진구  진남로  398-1  청산경로당 (전포동),129.070805,35.1603612
398,부산진구청,부산광역시 부산진구 시민공원로 30 (부산진구청),129.05317,35.162856
399,부암1동주민센터작은도서관,부산광역시 부산진구 신천대로241번길 41 (부암1동주민센터),129.048548,35.16331
400,동원아파트경로당,부산광역시 부산진구 동평로181번길 29-17,129.0464836,35.1673522
401,메리움아파트노인정,부산광역시 부산진구 신천대로 246,129.0509551,35.1638085
402,백양정노인정,부산광역시 부산진구 신천대로 279 (럭키무지개타운),129.049659,35.166715
403,부암경로당,부산광역시 부산진구  가야대로747번다길  20   (부암동),129.0519988,35.1591919
404,부암새마을경로당,부산광역시 부산진구 동평로183번길 33 (부암동),129.0490742,35.1684418
405,서면쌍용스윗닷홈스카이경로당,부산광역시 부산진구  시민공원로  11   (부암동 서면쌍용스윗닷홈SKY),129.0509295,35.1630952
406,성암아파트경로당,부산광역시 부산진구 시민공원로19번길 38,129.0517582,35.1651971
407,장미경로당,부산광역시 부산진구  신천대로216번길  28-1  장미경로당 (부암동),129.0515016,35.1606384
408,타워베르빌경로당,부산광역시 부산진구 시민공원로19번길 65,129.0509034,35.1659433
409,쌍용스윗닷홈파크경로당,부산광역시 부산진구 신천대로220번길 31,129.0513298,35.1614231
410,부암본동경로당,부산광역시 부산진구  신천대로241번길  39   (부암동),129.048558,35.1630526
411,서면동문굿모닝힐경로당,부산광역시 부산진구  신천대로220번길  65   (부암동 부산서면 동문굿모닝힐),129.0532182,35.1618314
412,복지할머니노인정,부산광역시 부산진구 동평로 136 (부암동),129.0441602,35.1659352
413,부암한빛경로당,부산광역시 부산진구  동평로131번길  42   (부암동),129.044961,35.1675997
414,일성인포아파트경로당,부산광역시 부산진구 신천대로 252 (부암동 일성인포아파트),129.05067,35.1645052
415,서면동일파크스위트1차경로당,부산광역시 부산진구 동평로150번길 14 (부암동 서면동일파크스위트1차),129.0447021,35.1655555
416,부암3동주민센터,부산광역시 부산진구 백양순환로110번길 25 (부암3동주민센터),129.039625,35.169012
417,화승주민쉼터,부산광역시 부산진구 부암동 517-1,129.0362004,35.1699951
418,동부경로당,부산광역시 부산진구 당감로 97,129.0380184,35.1702846
419,동원부녀노인정,부산광역시 부산진구 당감로 100,129.0381738,35.1705307
420,백양산쌍용노인정,부산광역시 부산진구 백양산로 70,129.0317886,35.1754285
421,협성부녀노인정,부산광역시 부산진구 당감로 118 (협성피닉스타운),129.037088,35.172891
422,청년마루,부산광역시 부산진구 백양대로78번길 15,129.040787,35.162611
423,당감1동주민센터,부산광역시 부산진구 동평로44번길 49-6 (당감1동주민센터),129.035643,35.164459
424,백당경로당,부산광역시 부산진구 동평로39번길 61-6 (당감동),129.0312316,35.166381
425,동평상가아파트경로당,부산광역시 부산진구 동평로95번길 16 (당감동 동평상가아파트),129.040105,35.166413
426,당감1동경로당,부산광역시 부산진구 동평로 104-10,129.0410521,35.1653816
427,당감1동할머니경로당,부산광역시 부산진구 동평로 104-10,129.0410521,35.1653816
428,장수경로당,부산광역시 부산진구 백양대로52번길 13,129.0431584,35.1628949
429,광산할머니경로당,부산광역시 부산진구 당감동 629-37,129.0300384,35.1663383
430,국제백양노인정,부산광역시 부산진구 백양관문로 104,129.0284618,35.1684259
431,국제프라자아파트경로당,부산광역시 부산진구 백양관문로 101,129.0274701,35.1672535
432,당감동일스위트경로당,부산광역시 부산진구 백양관문로 115 (당감동일스위트102동),129.025442,35.167989
433,당삼경로당,부산광역시 부산진구 백양대로136번길 99 (당감동),129.0330385,35.1644612
